applicant_id,age,employment_type,years_employed,annual_income_lakhs,monthly_income_lakhs,dependents,state,property_area,cibil_score,credit_history_years,no_of_existing_loans,existing_emi_lakhs,previous_defaults,bankruptcies,loan_type,loan_purpose,loan_amount_lakhs,tenure_months,interest_rate_pct,ltv_ratio,collateral_value_lakhs,priority_sector,emi_lakhs,foir,loan_to_income_ratio,age_at_loan_maturity,loan_approved,sanctioned_amount_lakhs,internal_score
APP028846,56,Self-Employed Professional,0,68.85,5.7375,1,Maharashtra,Urban,753,3,2,1.8031,0,0,Education Loan,Abroad Education,8.49,123,8.82,99.63,0.0,1,0.1051,0.3326,0.1233,66,1,8.36,70
APP028847,24,Salaried,5,17.7,1.475,0,West Bengal,Urban,704,4,1,0.4086,0,0,Gold Loan,Personal Need,49.8,11,15.07,53.74,93.02,1,4.8755,3.5824,2.8136,24,0,0.0,10
APP028848,45,Self-Employed Business,13,38.09,3.1742,1,Karnataka,Urban,707,5,1,0.4561,1,0,Home Loan,Purchase / Construction of House,76.55,109,8.91,70.25,131.22,1,1.0269,0.4672,2.0097,54,1,71.39,56
APP028849,36,Self-Employed Professional,7,7.51,0.6258,2,Telangana,Semi-Urban,812,7,2,0.1038,0,0,Personal Loan,Debt Consolidation,9.47,21,15.49,51.97,0.0,0,0.5177,0.9931,1.261,37,0,0.0,25
APP028850,24,Self-Employed Professional,0,32.1,2.675,2,Uttar Pradesh,Semi-Urban,866,0,3,0.8907,2,0,Business Loan,Machinery Purchase,306.24,28,14.72,65.4,505.98,0,12.989,5.1887,9.5402,26,0,0.0,-37
APP028851,28,Salaried,8,12.35,1.0292,0,Uttar Pradesh,Semi-Urban,732,12,0,0.0,1,0,Personal Loan,Travel,34.15,29,13.03,46.15,0.0,0,1.379,1.3399,2.7652,30,0,0.0,-7
APP028852,27,Salaried,11,27.61,2.3008,2,Uttar Pradesh,Rural,704,7,2,0.7981,1,0,Education Loan,Domestic Education,0.51,17,8.25,59.24,0.0,1,0.0319,0.3607,0.0185,28,1,0.46,70
APP028853,37,Self-Employed Professional,9,43.83,3.6525,2,Gujarat,Urban,677,0,3,0.7922,1,0,Gold Loan,Agriculture,25.18,7,16.74,62.16,46.64,1,3.8006,1.2574,0.5745,37,0,0.0,-17
APP028854,28,Salaried,0,12.39,1.0325,2,Punjab,Semi-Urban,749,9,3,0.2786,0,0,Personal Loan,Travel,23.63,25,11.49,50.57,0.0,0,1.0673,1.3035,1.9072,30,0,0.0,-5
APP028855,51,Salaried,12,19.81,1.6508,2,Telangana,Urban,670,8,1,0.4711,0,0,Loan Against Property,Medical,286.2,149,11.85,58.6,519.97,0,3.6765,2.5125,14.4472,63,0,0.0,-50
APP028856,31,Salaried,10,14.77,1.2308,3,Tamil Nadu,Urban,654,8,1,0.2911,0,0,Gold Loan,Business,42.31,9,14.92,65.65,83.15,1,4.9982,4.2974,2.8646,31,0,0.0,11
APP028857,49,Self-Employed Business,12,35.78,2.9817,1,Punjab,Urban,801,7,0,0.0,0,0,Vehicle Loan,Used Car Purchase,32.26,52,10.4,54.9,59.98,0,0.7733,0.2593,0.9016,53,1,29.27,108
APP028858,38,Salaried,16,17.57,1.4642,3,Maharashtra,Urban,542,19,3,0.4751,0,0,Education Loan,Domestic Education,28.87,40,9.46,85.64,0.0,1,0.8443,0.9011,1.6431,41,0,0.0,-41
APP028859,32,Salaried,5,15.64,1.3033,2,Telangana,Urban,673,6,3,0.3703,0,0,Business Loan,Machinery Purchase,315.94,20,12.65,55.57,652.23,0,17.6036,13.7911,20.2008,33,0,0.0,-54
APP028860,43,Government,12,9.94,0.8283,3,Delhi,Semi-Urban,633,3,2,0.0865,2,0,Loan Against Property,Education,494.32,176,11.15,46.5,1090.12,0,5.7153,7.0045,49.7304,57,0,0.0,-70
APP028861,29,Self-Employed Business,13,15.1,1.2583,0,Rajasthan,Urban,765,6,2,0.3795,0,0,Gold Loan,Personal Need,28.99,16,15.22,58.9,47.98,1,2.0134,1.9017,1.9199,30,0,0.0,25
APP028862,42,Government,6,8.47,0.7058,1,Delhi,Semi-Urban,829,5,2,0.0325,0,0,Business Loan,Business Expansion,163.15,15,16.58,79.68,265.89,0,12.1174,17.2144,19.2621,43,0,0.0,6
APP028863,27,Self-Employed Professional,6,30.99,2.5825,1,Karnataka,Urban,841,3,2,0.6798,1,0,Business Loan,Business Expansion,100.25,25,17.96,69.02,179.73,0,4.8365,2.136,3.2349,29,0,0.0,-8
APP028864,42,Self-Employed Professional,12,28.14,2.345,0,West Bengal,Semi-Urban,809,0,1,0.1307,0,0,Home Loan,Purchase / Construction of House,187.52,169,9.74,49.53,436.9,1,2.0432,0.927,6.6638,56,0,0.0,-2
APP028865,41,Self-Employed Professional,9,40.02,3.335,1,Maharashtra,Semi-Urban,710,9,2,0.7752,0,0,Loan Against Property,Education,220.83,100,13.15,47.37,536.8,0,3.6459,1.3257,5.518,49,0,0.0,11
APP028866,21,Self-Employed Professional,5,31.25,2.6042,2,Tamil Nadu,Rural,742,2,1,0.0514,0,0,Loan Against Property,Business Expansion,339.95,159,12.39,57.02,718.9,0,4.3618,1.6946,10.8784,34,0,0.0,-7
APP028867,21,PSU,6,8.08,0.6733,3,Delhi,Urban,789,8,3,0.1636,1,0,Personal Loan,Medical Emergency,31.13,19,19.29,97.4,0.0,0,1.9144,3.0863,3.8527,22,0,0.0,-13
APP028868,40,Salaried,13,40.54,3.3783,2,Karnataka,Rural,900,7,1,1.1003,0,0,Personal Loan,Travel,4.83,50,17.95,53.96,0.0,0,0.1379,0.3665,0.1191,44,1,4.43,105
APP028869,47,Self-Employed Professional,6,40.55,3.3792,1,Telangana,Semi-Urban,670,2,3,1.0183,1,0,Personal Loan,Debt Consolidation,33.94,41,23.55,86.41,0.0,0,1.2127,0.6602,0.837,50,0,0.0,-43
APP028870,35,Government,5,9.32,0.7767,2,Karnataka,Semi-Urban,670,2,3,0.036,0,0,Education Loan,Abroad Education,8.78,73,9.02,70.19,0.0,1,0.1567,0.2481,0.9421,41,1,8.73,85
APP028871,31,Self-Employed Business,4,61.89,5.1575,0,Telangana,Urban,794,19,0,0.0,0,0,Personal Loan,Medical Emergency,6.3,56,21.15,66.35,0.0,0,0.1779,0.0345,0.1018,35,1,6.24,108
APP028872,42,Salaried,2,7.97,0.6642,1,Uttar Pradesh,Urban,714,8,1,0.2203,0,0,Education Loan,Domestic Education,0.91,36,10.69,63.71,0.0,1,0.0297,0.3764,0.1142,45,1,0.85,90
APP028873,22,Salaried,3,8.14,0.6783,1,Maharashtra,Urban,777,9,1,0.04,0,0,Vehicle Loan,Two Wheeler,40.04,76,13.55,49.74,89.42,0,0.7876,1.2201,4.9189,28,0,0.0,21
APP028874,28,Self-Employed Business,12,15.87,1.3225,1,Telangana,Urban,691,6,0,0.0,0,0,Loan Against Property,Education,246.75,133,10.67,47.12,540.07,0,3.171,2.3977,15.5482,39,0,0.0,1
APP028875,27,Government,8,16.98,1.415,1,Tamil Nadu,Urban,563,6,1,0.2934,0,0,Personal Loan,Marriage,3.53,44,22.46,64.06,0.0,0,0.1185,0.2911,0.2079,30,0,0.0,52
APP028876,28,Salaried,10,17.27,1.4392,4,Telangana,Urban,585,7,1,0.029,0,0,Business Loan,Machinery Purchase,131.02,66,12.71,56.87,248.52,0,2.7693,1.9443,7.5866,33,0,0.0,-47
APP028877,34,Self-Employed Business,4,77.64,6.47,0,West Bengal,Semi-Urban,619,10,2,0.1573,0,0,Loan Against Property,Medical,488.56,176,11.87,69.73,858.47,0,5.871,0.9317,6.2926,48,0,0.0,-51
APP028878,38,Salaried,10,12.64,1.0533,1,Tamil Nadu,Urban,700,8,2,0.0947,2,0,Gold Loan,Agriculture,48.92,10,8.75,44.66,127.63,1,5.0903,4.9226,3.8703,38,0,0.0,-14
APP028879,38,Self-Employed Business,4,6.78,0.565,3,Delhi,Urban,785,11,0,0.0,0,0,Loan Against Property,Medical,10.84,161,9.52,50.28,26.76,0,0.1195,0.2115,1.5988,51,1,9.84,108
APP028880,32,Government,6,19.71,1.6425,0,Karnataka,Urban,796,4,3,0.0354,0,0,Vehicle Loan,Used Car Purchase,22.66,56,11.26,78.41,32.36,0,0.5221,0.3394,1.1497,36,1,21.48,91
APP028881,50,Self-Employed Professional,0,49.09,4.0908,0,Uttar Pradesh,Urban,724,6,1,0.5544,0,0,Business Loan,Business Expansion,170.87,16,14.2,40.56,453.29,0,11.7851,3.0164,3.4807,51,0,0.0,-2
APP028882,33,Salaried,4,13.72,1.1433,3,Gujarat,Semi-Urban,603,5,2,0.2808,0,0,Personal Loan,Debt Consolidation,14.55,55,17.02,74.06,0.0,0,0.3828,0.5804,1.0605,37,0,0.0,23
APP028883,36,Salaried,7,18.55,1.5458,2,Maharashtra,Urban,688,4,0,0.0,0,0,Gold Loan,Personal Need,11.84,8,14.29,71.63,19.66,1,1.5604,1.0094,0.6383,36,0,0.0,9
APP028884,41,Self-Employed Business,9,25.97,2.1642,3,Delhi,Urban,815,4,0,0.0,1,0,Education Loan,Abroad Education,29.23,55,8.94,94.02,0.0,1,0.6497,0.3002,1.1255,45,1,25.13,79
APP028885,37,Salaried,6,5.62,0.4683,1,Rajasthan,Semi-Urban,762,7,0,0.0,0,0,Business Loan,Machinery Purchase,485.67,52,16.19,70.0,855.36,0,13.0564,27.8804,86.4181,41,0,0.0,7
APP028886,35,Self-Employed Business,1,48.86,4.0717,1,Uttar Pradesh,Rural,751,8,1,0.419,0,0,Vehicle Loan,New Car Purchase,38.12,71,8.13,55.23,76.99,0,0.6781,0.2694,0.7802,40,1,33.6,100
APP028887,26,PSU,3,8.52,0.71,1,Punjab,Urban,750,5,1,0.1669,1,0,Business Loan,Machinery Purchase,479.68,56,12.32,51.19,1038.25,0,11.3054,16.1582,56.3005,30,0,0.0,-15
APP028888,28,Self-Employed Business,5,71.97,5.9975,2,Maharashtra,Semi-Urban,651,1,1,0.727,0,0,Education Loan,Domestic Education,5.53,101,10.06,80.83,0.0,1,0.0814,0.1348,0.0768,36,1,5.12,85
APP028889,41,Salaried,12,10.35,0.8625,3,Karnataka,Urban,730,11,1,0.0599,0,0,Home Loan,Purchase / Construction of House,277.86,311,8.75,71.76,419.79,1,2.2623,2.6924,26.8464,66,0,0.0,-19
APP028890,31,Self-Employed Business,0,32.03,2.6692,4,Gujarat,Urban,824,2,3,0.2536,0,0,Loan Against Property,Medical,35.84,83,13.2,44.2,96.35,0,0.6607,0.3425,1.119,37,1,33.38,80
APP028891,29,Salaried,11,24.06,2.005,1,Uttar Pradesh,Semi-Urban,686,12,0,0.0,0,0,Education Loan,Domestic Education,1.26,21,13.18,76.53,0.0,1,0.0675,0.0337,0.0524,30,1,1.14,98
APP028892,50,Salaried,1,15.19,1.2658,2,Delhi,Urban,719,9,0,0.0,1,0,Vehicle Loan,Two Wheeler,43.5,77,12.13,72.85,65.64,0,0.8157,0.6444,2.8637,56,0,0.0,-16
APP028893,34,Self-Employed Professional,9,33.12,2.76,2,Tamil Nadu,Rural,712,9,4,0.4181,0,0,Business Loan,Business Expansion,132.77,26,15.85,46.37,342.03,0,6.0668,2.3496,4.0088,36,0,0.0,4
APP028894,47,Self-Employed Professional,19,41.2,3.4333,3,Maharashtra,Semi-Urban,883,9,1,1.0671,0,0,Education Loan,Domestic Education,11.36,108,11.25,72.84,0.0,1,0.1677,0.3597,0.2757,56,1,10.85,105
APP028895,24,Salaried,5,14.96,1.2467,2,Telangana,Urban,727,17,0,0.0,0,0,Education Loan,Domestic Education,19.86,151,14.17,45.0,0.0,1,0.2825,0.2266,1.3275,36,1,17.04,98
APP028896,43,PSU,7,30.26,2.5217,2,Karnataka,Rural,809,6,1,0.854,0,0,Business Loan,Working Capital,304.91,45,11.14,58.08,580.45,0,8.3203,3.6381,10.0763,46,0,0.0,10
APP028897,48,Salaried,8,17.01,1.4175,2,Tamil Nadu,Semi-Urban,711,6,0,0.0,0,0,Gold Loan,Business,32.15,14,8.09,73.36,44.89,1,2.4142,1.7031,1.8901,49,0,0.0,14
APP028898,30,PSU,7,34.37,2.8642,3,Uttar Pradesh,Rural,851,1,2,0.4104,2,0,Gold Loan,Agriculture,26.2,22,16.06,54.22,50.31,1,1.3827,0.626,0.7623,31,0,0.0,25
APP028899,48,Government,20,27.1,2.2583,1,Delhi,Urban,723,5,0,0.0,0,0,Loan Against Property,Business Expansion,80.1,165,12.28,49.88,165.68,0,1.0075,0.4461,2.9557,61,1,74.87,80
APP028900,54,Salaried,10,14.62,1.2183,3,Gujarat,Semi-Urban,678,10,3,0.0129,0,0,Business Loan,Machinery Purchase,80.3,15,13.72,72.56,105.68,1,5.856,4.8173,5.4925,55,0,0.0,-45
APP028901,21,Self-Employed Business,8,8.48,0.7067,3,Rajasthan,Semi-Urban,667,5,2,0.0964,0,0,Gold Loan,Business,11.7,24,10.86,44.27,32.68,1,0.5446,0.907,1.3797,23,0,0.0,15
APP028902,27,Government,8,14.39,1.1992,1,Uttar Pradesh,Urban,818,14,2,0.3077,0,0,Home Loan,Purchase / Construction of House,291.86,162,9.33,57.38,586.26,1,3.1745,2.9038,20.2821,40,0,0.0,10
APP028903,39,Self-Employed Business,7,83.58,6.965,3,Gujarat,Urban,797,0,2,0.3146,0,0,Vehicle Loan,Two Wheeler,37.29,14,8.69,84.78,52.33,0,2.8105,0.4487,0.4462,40,1,32.52,74
APP028904,48,Salaried,3,23.7,1.975,2,West Bengal,Urban,745,8,2,0.0417,0,0,Education Loan,Abroad Education,1.79,97,10.52,82.14,0.0,1,0.0275,0.035,0.0755,56,1,1.71,95
APP028905,39,Salaried,12,8.51,0.7092,2,West Bengal,Urban,717,8,3,0.1221,0,0,Personal Loan,Medical Emergency,25.55,15,22.64,58.52,0.0,0,1.9716,2.9522,3.0024,40,0,0.0,-41
APP028906,37,Salaried,14,19.47,1.6225,2,Gujarat,Semi-Urban,835,10,0,0.0,1,0,Gold Loan,Business,48.3,23,16.97,44.51,115.45,1,2.4747,1.5252,2.4807,38,0,0.0,3
APP028907,36,Self-Employed Professional,7,40.03,3.3358,2,Uttar Pradesh,Semi-Urban,717,14,0,0.0,1,0,Home Loan,Purchase / Construction of House,129.8,201,10.0,55.48,280.79,1,1.3331,0.3996,3.2426,52,1,113.91,62
APP028908,51,Self-Employed Business,9,27.71,2.3092,1,West Bengal,Semi-Urban,741,6,0,0.0,0,0,Loan Against Property,Business Expansion,384.72,146,11.47,56.72,746.93,0,4.8988,2.1214,13.8838,63,0,0.0,-2
APP028909,30,Government,9,11.71,0.9758,0,Karnataka,Semi-Urban,803,7,0,0.0,0,0,Home Loan,Purchase / Construction of House,239.53,200,9.4,52.24,451.87,1,2.3751,2.434,20.4552,46,0,0.0,13
APP028910,45,Salaried,12,33.16,2.7633,2,Karnataka,Urban,805,12,1,0.7256,0,0,Personal Loan,Travel,37.14,13,12.58,80.09,0.0,0,3.0709,1.3739,1.12,46,0,0.0,25
APP028911,41,Self-Employed Professional,0,16.78,1.3983,3,Delhi,Rural,853,6,2,0.467,0,0,Loan Against Property,Business Expansion,101.7,60,10.9,61.21,163.95,0,2.2061,1.9117,6.0608,46,0,0.0,-9
APP028912,35,Salaried,3,14.37,1.1975,2,Gujarat,Semi-Urban,654,0,0,0.0,1,0,Personal Loan,Travel,25.81,28,10.96,43.41,0.0,0,1.0488,0.8758,1.7961,37,0,0.0,-52
APP028913,34,Self-Employed Business,11,30.38,2.5317,2,Maharashtra,Rural,788,9,2,0.2468,0,0,Education Loan,Abroad Education,25.66,76,13.11,78.81,0.0,1,0.4987,0.2945,0.8446,40,1,24.76,105
APP028914,38,Salaried,12,7.75,0.6458,1,Maharashtra,Urban,757,1,0,0.0,2,0,Business Loan,Working Capital,312.45,32,17.32,42.32,765.0,0,12.2609,18.9856,40.3161,40,0,0.0,-14
APP028915,32,Government,5,37.02,3.085,1,Telangana,Semi-Urban,792,7,1,0.3441,1,0,Personal Loan,Debt Consolidation,32.3,56,15.71,79.16,0.0,0,0.8174,0.3765,0.8725,36,1,32.3,82
APP028916,36,Self-Employed Business,15,36.89,3.0742,2,Telangana,Semi-Urban,666,8,2,0.8923,2,0,Gold Loan,Agriculture,26.71,9,9.05,63.33,50.96,1,3.0808,1.2924,0.724,36,0,0.0,-10
APP028917,30,Salaried,13,36.35,3.0292,3,Delhi,Urban,900,7,0,0.0,2,0,Vehicle Loan,Two Wheeler,23.24,44,10.31,67.7,34.48,0,0.6365,0.2101,0.6393,33,0,0.0,83
APP028918,38,PSU,0,23.02,1.9183,0,Rajasthan,Urban,651,4,0,0.0,0,0,Vehicle Loan,Two Wheeler,19.33,63,9.35,74.93,29.15,0,0.3894,0.203,0.8397,43,1,18.13,46
APP028919,24,Government,2,8.88,0.74,0,Telangana,Urban,740,3,4,0.1699,0,0,Business Loan,Working Capital,419.28,17,11.19,67.47,662.98,0,26.7846,36.425,47.2162,25,0,0.0,-12
APP028920,45,Government,8,14.61,1.2175,2,Telangana,Urban,721,4,0,0.0,0,0,Loan Against Property,Medical,40.96,97,13.1,47.11,107.01,0,0.6867,0.564,2.8036,53,1,38.71,45
APP028921,32,Self-Employed Business,8,41.5,3.4583,1,Karnataka,Urban,676,3,1,0.8279,0,0,Home Loan,Purchase / Construction of House,288.42,344,8.99,44.5,651.11,1,2.3403,0.9161,6.9499,60,0,0.0,-52
APP028922,33,Salaried,14,8.11,0.6758,3,Tamil Nadu,Urban,704,8,1,0.0206,0,0,Education Loan,Abroad Education,27.17,91,14.56,94.14,0.0,1,0.4948,0.7627,3.3502,40,0,0.0,7
APP028923,35,Salaried,0,7.85,0.6542,0,Delhi,Urban,787,0,0,0.0,1,0,Education Loan,Domestic Education,29.47,70,13.49,99.57,0.0,1,0.6104,0.933,3.7541,40,0,0.0,-18
APP028924,39,Government,4,15.53,1.2942,0,Telangana,Semi-Urban,742,4,0,0.0,0,0,Business Loan,Business Expansion,416.65,56,11.96,42.63,1269.91,0,9.7447,7.5295,26.8287,43,0,0.0,-2
APP028925,43,Salaried,17,15.67,1.3058,2,Karnataka,Semi-Urban,711,7,0,0.0,0,0,Personal Loan,Debt Consolidation,14.05,53,16.4,53.84,0.0,0,0.3743,0.2866,0.8966,47,1,14.0,53
APP028926,21,Salaried,7,28.8,2.4,2,Punjab,Urban,713,9,0,0.0,0,0,Loan Against Property,Business Expansion,222.78,157,10.75,60.55,456.33,0,2.6488,1.1037,7.7354,34,0,0.0,-3
APP028927,49,Self-Employed Business,3,27.65,2.3042,0,Gujarat,Rural,530,4,2,0.3879,1,0,Education Loan,Abroad Education,20.78,48,10.76,53.84,0.0,1,0.5347,0.4004,0.7515,53,0,0.0,15
APP028928,30,Salaried,3,17.87,1.4892,2,West Bengal,Rural,630,6,1,0.0823,1,0,Home Loan,Purchase / Construction of House,133.26,227,8.52,47.76,321.53,1,1.1837,0.8501,7.4572,48,0,0.0,-72
APP028929,45,Government,1,20.06,1.6717,1,West Bengal,Urban,760,7,2,0.4792,0,0,Business Loan,Machinery Purchase,160.67,39,10.67,55.71,350.23,0,4.8934,3.2139,8.0095,48,0,0.0,10
APP028930,39,Salaried,8,34.34,2.8617,1,Punjab,Rural,749,4,2,0.635,0,0,Business Loan,Machinery Purchase,157.91,73,14.37,42.22,455.53,0,3.2568,1.36,4.5984,45,0,0.0,6
APP028931,31,Self-Employed Professional,12,18.27,1.5225,1,Gujarat,Semi-Urban,683,2,1,0.3311,0,0,Home Loan,Purchase / Construction of House,211.34,284,9.74,50.2,435.6,1,1.9074,1.4703,11.5676,54,0,0.0,-52
APP028932,30,Salaried,5,18.86,1.5717,2,Gujarat,Urban,760,4,1,0.5351,1,0,Personal Loan,Medical Emergency,36.9,46,18.33,99.44,0.0,0,1.1226,1.0547,1.9565,33,0,0.0,-4
APP028933,23,Government,5,44.15,3.6792,4,Tamil Nadu,Urban,689,10,3,0.0336,0,0,Vehicle Loan,Two Wheeler,37.12,82,11.24,77.89,59.29,0,0.6506,0.186,0.8408,29,1,34.23,86
APP028934,41,Salaried,10,18.82,1.5683,0,West Bengal,Urban,718,2,0,0.0,0,0,Education Loan,Domestic Education,27.65,63,9.55,82.23,0.0,1,0.5598,0.3569,1.4692,46,1,25.64,86
APP028935,39,Self-Employed Professional,4,13.31,1.1092,3,Rajasthan,Urban,766,0,2,0.3104,0,0,Personal Loan,Marriage,2.02,29,12.65,60.64,0.0,0,0.0812,0.353,0.1518,41,1,1.95,95
APP028936,41,Self-Employed Business,10,8.49,0.7075,2,West Bengal,Semi-Urban,793,7,0,0.0,0,0,Personal Loan,Travel,18.48,13,11.82,47.99,0.0,0,1.5215,2.1505,2.1767,42,0,0.0,28
APP028937,21,Salaried,5,31.84,2.6533,2,Delhi,Rural,633,3,3,0.8256,0,0,Home Loan,Purchase / Construction of House,66.52,226,8.66,41.2,202.14,1,0.5977,0.5364,2.0892,39,0,0.0,18
APP028938,36,Self-Employed Professional,3,81.45,6.7875,3,West Bengal,Urban,823,11,0,0.0,0,0,Loan Against Property,Business Expansion,49.31,107,10.49,63.66,83.39,0,0.7114,0.1048,0.6054,44,1,42.44,104
APP028939,40,Self-Employed Professional,9,22.44,1.87,3,Tamil Nadu,Urban,710,5,1,0.3046,1,0,Gold Loan,Agriculture,9.78,6,9.69,43.87,25.49,1,1.6764,1.0594,0.4358,40,0,0.0,-10
APP028940,41,Salaried,8,16.01,1.3342,1,Karnataka,Rural,673,11,0,0.0,0,0,Vehicle Loan,New Car Purchase,24.88,47,13.82,61.29,39.22,0,0.6885,0.516,1.554,44,0,0.0,3
APP028941,46,Salaried,0,25.97,2.1642,2,Tamil Nadu,Semi-Urban,786,8,0,0.0,0,0,Home Loan,Purchase / Construction of House,19.31,217,8.38,74.92,25.98,1,0.1731,0.08,0.7436,64,1,17.17,92
APP028942,35,Self-Employed Professional,11,23.44,1.9533,3,Punjab,Semi-Urban,702,10,2,0.3144,0,0,Business Loan,Business Expansion,73.22,53,16.47,49.22,156.56,1,1.9534,1.161,3.1237,39,0,0.0,11
APP028943,32,Self-Employed Business,16,15.93,1.3275,3,West Bengal,Urban,746,7,1,0.3652,0,0,Gold Loan,Agriculture,33.12,9,9.71,40.98,78.38,1,3.8305,3.1606,2.0791,32,0,0.0,15
APP028944,37,Self-Employed Professional,4,22.73,1.8942,0,Rajasthan,Semi-Urban,573,7,2,0.3914,0,0,Education Loan,Domestic Education,13.41,46,11.24,74.01,0.0,1,0.3602,0.3968,0.59,40,1,12.49,50
APP028945,42,PSU,5,34.12,2.8433,2,Karnataka,Semi-Urban,835,9,1,0.9364,0,0,Vehicle Loan,Used Car Purchase,13.88,66,13.77,53.72,31.3,0,0.301,0.4352,0.4068,47,1,12.6,97
APP028946,39,Self-Employed Professional,11,42.06,3.505,4,Karnataka,Rural,787,5,0,0.0,0,0,Loan Against Property,Business Expansion,478.51,50,12.9,67.06,880.9,0,12.4216,3.544,11.3768,43,0,0.0,7
APP028947,39,PSU,7,20.3,1.6917,2,Tamil Nadu,Semi-Urban,673,4,1,0.2655,0,0,Personal Loan,Travel,32.95,15,22.62,40.75,0.0,0,2.5423,1.6598,1.6232,40,0,0.0,-33
APP028948,33,Self-Employed Business,2,44.82,3.735,0,Karnataka,Semi-Urban,709,11,2,0.0828,0,0,Personal Loan,Medical Emergency,21.2,21,21.63,58.04,0.0,0,1.2216,0.3492,0.473,34,1,20.78,45
APP028949,35,Self-Employed Business,8,83.33,6.9442,2,Tamil Nadu,Urban,792,7,1,0.0717,0,0,Education Loan,Abroad Education,4.06,135,11.03,77.88,0.0,1,0.0526,0.0179,0.0487,46,1,3.96,105
APP028950,21,Salaried,5,10.05,0.8375,3,Telangana,Urban,744,11,1,0.0474,0,0,Loan Against Property,Business Expansion,470.26,118,10.23,44.66,1263.33,0,6.3359,7.6219,46.792,30,0,0.0,-2
APP028951,58,Salaried,3,30.57,2.5475,4,West Bengal,Urban,768,9,0,0.0,0,0,Education Loan,Domestic Education,6.29,49,14.14,48.89,0.0,1,0.1697,0.0666,0.2058,62,1,6.07,105
APP028952,42,Salaried,9,11.44,0.9533,0,Rajasthan,Semi-Urban,738,10,0,0.0,0,0,Home Loan,Purchase / Construction of House,293.68,121,8.38,49.06,745.8,1,3.6032,3.7797,25.6713,52,0,0.0,1
APP028953,51,Salaried,11,7.01,0.5842,3,Delhi,Semi-Urban,618,10,0,0.0,0,0,Vehicle Loan,Used Car Purchase,23.54,74,8.93,83.95,28.78,0,0.4148,0.71,3.3581,57,0,0.0,-35
APP028954,39,Government,10,17.65,1.4708,2,Gujarat,Urban,713,5,3,0.4262,1,0,Gold Loan,Business,17.52,10,11.48,71.41,25.43,1,1.8455,1.5445,0.9926,39,0,0.0,-19
APP028955,29,Government,1,10.93,0.9108,0,Rajasthan,Rural,811,4,0,0.0,0,0,Loan Against Property,Business Expansion,203.42,130,13.37,43.76,489.27,0,2.9698,3.2606,18.6112,39,0,0.0,8
APP028956,38,Salaried,18,6.0,0.5,1,Rajasthan,Semi-Urban,792,3,1,0.1616,0,0,Loan Against Property,Education,399.97,136,13.25,69.6,712.78,0,5.6956,11.7144,66.6617,49,0,0.0,-1
APP028957,45,Self-Employed Professional,10,87.32,7.2767,2,Tamil Nadu,Urban,765,12,3,0.6073,0,0,Vehicle Loan,New Car Purchase,26.48,62,11.8,61.37,46.46,0,0.5725,0.1621,0.3033,50,1,24.04,98
APP028958,40,Salaried,12,15.94,1.3283,4,Maharashtra,Semi-Urban,614,3,3,0.2899,2,0,Education Loan,Domestic Education,16.0,178,13.44,94.06,0.0,1,0.2078,0.3747,1.0038,54,0,0.0,14
APP028959,27,Self-Employed Business,0,205.11,17.0925,3,Uttar Pradesh,Urban,742,5,0,0.0,0,0,Personal Loan,Travel,22.57,18,16.99,87.27,0.0,0,1.4293,0.0836,0.11,28,1,20.39,81
APP028960,35,Salaried,14,17.72,1.4767,0,Uttar Pradesh,Semi-Urban,636,3,0,0.0,0,0,Business Loan,Working Capital,208.82,63,10.81,74.45,336.72,0,4.3582,2.9513,11.7844,40,0,0.0,-53
APP028961,35,Self-Employed Business,1,41.42,3.4517,0,Rajasthan,Urban,656,3,3,0.8406,0,0,Gold Loan,Agriculture,19.88,14,10.28,43.23,50.37,1,1.5129,0.6818,0.48,36,0,0.0,21
APP028962,49,Self-Employed Business,7,27.49,2.2908,0,West Bengal,Rural,761,0,2,0.5321,1,0,Loan Against Property,Business Expansion,336.93,60,10.63,47.2,727.08,0,7.2637,3.4031,12.2565,54,0,0.0,-17
APP028963,28,Salaried,7,38.55,3.2125,3,Tamil Nadu,Urban,650,4,4,0.2211,1,0,Vehicle Loan,New Car Purchase,26.8,45,13.3,66.49,40.37,0,0.7596,0.3053,0.6952,31,0,0.0,18
APP028964,39,Government,15,21.33,1.7775,3,Punjab,Semi-Urban,900,4,0,0.0,0,0,Business Loan,Working Capital,467.22,45,16.24,46.67,967.64,0,13.9311,7.8375,21.9044,42,0,0.0,8
APP028965,35,Self-Employed Professional,18,18.29,1.5242,0,Telangana,Urban,576,5,3,0.0605,0,0,Business Loan,Working Capital,234.36,19,11.48,56.37,470.8,0,13.5484,8.9286,12.8136,36,0,0.0,-54
APP028966,27,Salaried,5,11.96,0.9967,1,Karnataka,Semi-Urban,748,14,2,0.1288,0,0,Home Loan,Purchase / Construction of House,210.46,117,8.92,44.51,599.05,1,2.6993,2.8375,17.597,36,0,0.0,-2
APP028967,22,Salaried,2,11.16,0.93,1,Telangana,Urban,777,3,3,0.2207,0,0,Business Loan,Working Capital,81.63,47,10.65,71.97,135.47,1,2.1317,2.5295,7.3145,25,0,0.0,-13
APP028968,31,Salaried,5,8.64,0.72,3,Uttar Pradesh,Semi-Urban,765,10,0,0.0,0,0,Education Loan,Abroad Education,0.91,165,8.59,97.18,0.0,1,0.0094,0.0131,0.1053,44,1,0.88,104
